tag,avg_rating,rating_count
dildo,3.5306122448979593,49
news,3.5303030303030303,33
animated,3.530131826741996,531
terminator,3.53,50
hammer,3.529850746268657,67
jennifer jason leigh,3.529850746268657,67
san francisco,3.529850746268657,335
king arthur,3.5297619047619047,84
vin diesel,3.529739776951673,269
stunts,3.5297029702970297,101
sunset,3.5294117647058822,17
monaco,3.5294117647058822,17
alyson hannigan,3.5294117647058822,17
escape the room,3.5294117647058822,17
chauffeur,3.5294117647058822,34
brother relationship,3.5294117647058822,17
english humor,3.5294117647058822,17
snob,3.5294117647058822,17
track and field,3.5294117647058822,17
old movie,3.5294117647058822,34
bayonet,3.5294117647058822,17
originality,3.5294117647058822,17
labyrinth,3.5294117647058822,17
bagpipes,3.5294117647058822,17
setting:paris,3.5294117647058822,17
blended family,3.5294117647058822,17
multiple personalities,3.5294117647058822,102
divx1,3.5294117647058822,85
suffering,3.5290697674418605,86
fashion,3.529032258064516,310
imprisonment,3.528985507246377,69
kenneth branagh,3.5285714285714285,70
hugh dancy,3.5285714285714285,35
enigma,3.5285714285714285,35
goretastic,3.5285714285714285,35
show business,3.528,125
vr,3.5277777777777777,18
paul walker,3.5277777777777777,72
alain delon,3.5277777777777777,18
sleepwalking,3.5277777777777777,36
racial issues,3.5277777777777777,36
couples,3.5277777777777777,18
tap dancing,3.5277777777777777,18
african-american,3.5277777777777777,18
ballerina,3.5277777777777777,18
lily collins,3.5277777777777777,18
confusing ending,3.52755905511811,127
hallucinations,3.5275229357798166,109
responsibility,3.5273972602739727,73
queen,3.5265151515151514,132
absurdity,3.526315789473684,19
baffling,3.526315789473684,19
shame,3.526315789473684,19
james gandolfini,3.526315789473684,38
isla fisher,3.526315789473684,57
steve zahn,3.526315789473684,19
ritual,3.5258620689655173,174
bollywood,3.525714285714286,175
based on short story,3.5253164556962027,79
piano,3.525139664804469,179
1980s film,3.525,20
train crash,3.525,20
political campaign,3.525,20
journal,3.525,20
suit of armor,3.525,20
dehumanization,3.525,20
jim broadbent,3.525,20
anti-semitism,3.5238095238095237,84
crazy people,3.5238095238095237,21
interracial sex,3.5238095238095237,21
elvis,3.5238095238095237,21
bank heist,3.5238095238095237,21
lore,3.5238095238095237,21
oscar (best sound editing),3.5238095238095237,21
female time traveler,3.5238095238095237,21
sex scenes,3.5232558139534884,172
grieving,3.5232558139534884,43
artist,3.5231958762886597,194
bromance,3.5231788079470197,151
reincarnation,3.522935779816514,109
jack black,3.5228494623655915,372
hotel,3.5227817745803356,417
demonstration,3.522727272727273,22
autumnal,3.522727272727273,22
one-liners,3.522727272727273,44
switzerland,3.522727272727273,44
hopelessness,3.522727272727273,22
jim sturgess,3.522727272727273,22
body horror,3.5224719101123596,534
psychic powers,3.5223214285714284,112
wealth,3.5220588235294117,136
demons,3.5217948717948717,390
joel edgerton,3.5217391304347827,23
injury,3.5217391304347827,23
mandy moore,3.5217391304347827,23
marijuana joint,3.5217391304347827,23
lasers,3.5217391304347827,23
decoy,3.5217391304347827,23
predators,3.5217391304347827,23
hate,3.521276595744681,47
matter-of-fact,3.5208333333333335,24
phone call,3.5208333333333335,24
planned murder,3.5208333333333335,24
80's,3.5205479452054793,73
cannibalism,3.52046783625731,684
watching a movie,3.520408163265306,49
cover up,3.520304568527919,197
socially awkward,3.52,25
poets,3.52,25
musical number,3.52,25
mindless one liners,3.52,25
patriotism,3.52,50
cameos,3.51980198019802,101
robert pattinson,3.5197368421052633,152
christ allegory,3.519607843137255,51
johnny knoxville,3.519230769230769,26
hermit,3.519230769230769,26
illinois,3.519230769230769,26
missing persons,3.519230769230769,26
police raid,3.519230769230769,26
mila kunis,3.5191570881226055,261
lying,3.518867924528302,53
female protagonist,3.518867924528302,848
mobster,3.51875,80
seen 2007,3.5185185185185186,27
dragon,3.5185185185185186,243
feud,3.5185185185185186,27
policemen,3.5185185185185186,27
outlaw,3.518181818181818,55
witch,3.518181818181818,605
deception,3.518121911037891,607
cheesy ending,3.5180722891566263,83
greg kinnear,3.517543859649123,57
pollution,3.517543859649123,57
knife fight,3.5174418604651163,86
patton oswalt,3.5172413793103448,29
catacombs,3.5172413793103448,29
netherlands,3.5172413793103448,29
shahrukh khan,3.5172413793103448,29
god,3.517156862745098,204
bravery,3.5170068027210886,147
death of a parent,3.5166666666666666,30
coming of age story,3.5166666666666666,30
metal,3.5163934426229506,61
unrequited love,3.5163398692810457,153
super-hero,3.5162241887905603,339
heavy metal,3.515957446808511,94
absurd,3.515817223198594,1138
punks,3.515625,32
sexual abuse,3.5155555555555558,225
zombie apocalypse,3.5153846153846153,130
greek,3.515151515151515,66
alien technology,3.515,100
gods,3.5148148148148146,135
telephone booth,3.514705882352941,34
private school,3.5144927536231885,69
record store,3.5142857142857142,35
told in flashback,3.5142857142857142,35
thunder,3.5142857142857142,35
veteran,3.5140845070422535,71
stand-up comedian,3.513888888888889,36
nicholas sparks,3.513888888888889,36
britain,3.5136986301369864,73
nationalism,3.5136986301369864,73
chess,3.5135135135135136,148
tessa thompson,3.5135135135135136,37
spooky,3.5135135135135136,37
escape from prison,3.513157894736842,76
wine,3.513157894736842,114
bisexual,3.512690355329949,197
tongue-in-cheek,3.5126582278481013,79
con,3.5125,40
gruesome,3.511961722488038,209
siberia,3.511904761904762,42
wild west,3.511904761904762,42
us president,3.51171875,128
doesn't take itself seriously,3.511627906976744,43
hitler,3.511627906976744,43
massachusetts,3.511627906976744,86
amish,3.5113636363636362,44
countryside,3.5113636363636362,132
katherine heigl,3.5112359550561796,89
russell brand,3.511111111111111,45
david duchovny,3.511111111111111,45
brutality,3.5110441767068274,498
standup,3.510869565217391,46
children,3.510215053763441,930
asian american,3.510204081632653,49
starvation,3.510204081632653,49
kissing,3.5098039215686274,51
danny glover,3.5096153846153846,52
bill pullman,3.509433962264151,53
olivia wilde,3.509259259259259,108
gaslighting,3.509259259259259,54
mountain climbing,3.5090909090909093,110
3,3.5089285714285716,56
rainstorm,3.5089285714285716,56
kate beckinsale,3.5088235294117647,170
domestic violence,3.5088235294117647,170
goofy,3.5087064676616917,402
teacher student relationship,3.508522727272727,176
confession,3.5081967213114753,61
simulation,3.5080645161290325,62
h.p. lovecraft,3.508,125
hollywood,3.5074626865671643,402
morocco,3.5073529411764706,68
j.j. abrams,3.5073529411764706,136
ancient civilization,3.5069444444444446,72
justin timberlake,3.5069444444444446,72
adultery,3.5068775790921594,727
feminism,3.506734006734007,1188
ku klux klan,3.5065789473684212,76
soviet union,3.5063694267515926,157
trauma,3.5060240963855422,166
impersonation,3.5048076923076925,104
007 (series),3.5047169811320753,106
soldiers,3.5047169811320753,106
band,3.5040650406504064,123
circus,3.502808988764045,178
gambling,3.502710027100271,369
flying,3.5026737967914436,187
x-men,3.502083333333333,240
police,3.501296176279974,1543
mmm... brains...,3.5,12
fantasizing,3.5,10
mind game,3.5,16
war against machines,3.5,12
missing,3.5,16
well cast,3.5,15
family business,3.5,17
giant monsters,3.5,10
ice cube,3.5,65
alexander skarsgård,3.5,16
incarceration,3.5,14
whistling,3.5,31
family relations,3.5,12
raul julia,3.5,16
idealist,3.5,12
gill-man,3.5,11
lbgt,3.5,27
rosanna arquette,3.5,16
fuzz,3.5,11
denial,3.5,42
writer: christopher nolan,3.5,13
plastic surgeon,3.5,10
play,3.5,39
vignettes,3.5,39
music teacher,3.5,13
grandmother,3.5,54
overalls,3.5,20
african american woman,3.5,11
warwick davis,3.5,14
woman,3.5,39
minimal plot,3.5,25
lost in the woods,3.5,22
loss of son,3.5,38
french riviera,3.5,10
french kiss,3.5,14
strong women characters,3.5,17
stop motion animation,3.5,54
first person narration,3.5,11
sleeping,3.5,33
frank langella,3.5,17
patriarch,3.5,17
marines,3.5,23
death sentence,3.5,10
mena suvari,3.5,14
broken leg,3.5,49
store,3.5,17
books,3.5,121
bechdel test pass,3.5,14
heroin addict,3.5,10
owl,3.5,29
hard to rate,3.5,11
jonathan silverman,3.5,10
oscar (best screenplay),3.5,17
day of the dead,3.5,25
dark secret,3.5,17
prequel and sequel,3.5,10
lone wolf,3.5,16
test,3.5,23
sitcom,3.5,10
singers,3.5,12
cameo: hugh jackman,3.5,10
oscar nominee: art direction,3.5,18
beirut,3.5,12
batman voice,3.5,13
teresa palmer,3.5,20
spacecraft cockpit,3.5,14
drinking coffee,3.5,10
brett easton ellis,3.5,10
british intelligence,3.5,18
frank sinatra,3.5,25
down blouse,3.5,11
police arrest,3.5,21
poisoned,3.5,13
death/fatality,3.5,78
gary cooper,3.5,34
loud,3.5,11
bankruptcy,3.5,10
principal,3.5,20
summer job,3.5,11
david hewlett,3.5,10
dany boon,3.5,25
opportunism,3.5,13
punk rocker,3.5,10
dungeons and dragons,3.5,11
gay couple,3.5,46
gay director,3.5,25
shoulder holster,3.5,10
shot through a wall,3.5,20
gun in mouth,3.5,21
gunfighter,3.5,14
dwelling as character,3.5,11
dumbledore,3.5,10
action adventure,3.5,15
festival,3.5,22
medical,3.5,30
h.g. wells,3.5,62
gã©rard depardieu,3.5,14
old tucson studios,3.5,14
gwendoline christie,3.5,14
shelley winters,3.5,11
asian woman,3.5,12
dead boy,3.5,23
dead,3.5,24
non-stop action,3.5,20
eminem,3.5,34
manager,3.5,15
ellen burstyn,3.5,11
fountain,3.5,15
tod browning,3.5,20
artificial intelligence sci fi,3.5,11
telegram,3.5,10
cursing,3.5,30
toy gun,3.5,10
based on its short,3.5,10
cruiser,3.5,10
crusaders,3.5,11
literacy,3.5,10
fortnite,3.5,11
car salesman,3.5,10
guerrillas,3.5,11
keri russell,3.5,21
too much love interest,3.5,12
tom tykwer,3.5,15
nikita khrushchev,3.5,10
enemy,3.5,22
bald nemesis,3.5,20
new home,3.5,10
castaway,3.5,15
antoine fuqua,3.5,13
evil computer,3.5,19
unrealistic ending,3.5,17
gretchen mol,3.5,16
setting:la,3.5,26
captive,3.5,60
eternal life,3.5,14
neurotic,3.5,15
catholic school,3.5,30
seclusion,3.5,19
universe,3.5,21
forensic science,3.5,16
atomic bomb,3.5,57
trampoline,3.5,10
geek,3.5,96
trans,3.5,13
captain kirk,3.5,15
lee pace,3.5,13
jesuit,3.5,18
christopher mintz-plasse,3.5,25
spring,3.5,11
starting over,3.5,30
brainwash,3.5,12
middle class,3.5,13
imax dmr 3-d,3.5,10
illegal immigrant,3.5,12
rural setting,3.5,141
safe,3.5,24
wallet,3.5,20
racial prejudice,3.5,11
gunslinger,3.5,31
robert wise,3.5,10
robert carlyle,3.5,19
immortal,3.5,61
messenger,3.5,10
classism,3.5,43
fight the system,3.5,28
exercise,3.5,17
larry david,3.5,23
hamburg,3.5,15
bobcat goldthwait,3.5,16
beret,3.5,12
bette davis,3.5,100
jordan,3.5,11
josh duhamel,3.5,16
loss of job,3.5,16
hand over mouth,3.5,11
dickens,3.5,14
determinism,3.5,12
peter ustinov,3.5,20
lunar mission,3.5,12
pill,3.5,19
red scare,3.5,13
ginger,3.5,10
scheme,3.5,43
scandinavia,3.5,24
desperate,3.5,13
deserter,3.5,11
chandelier,3.5,24
scotland yard,3.5,14
graphic violence,3.5,180
corporate crime,3.5,35
lynching,3.5,26
love triangles,3.5,102
mad max,3.5,37
subgenre:road trip,3.5,10
bloody body of child,3.5,13
zombie comedy,3.5,11
zazie beetz,3.5,11
memorial,3.5,13
reference to donald trump,3.5,13
men's bathroom,3.5,10
sole black character dies cliche,3.5,26
master villain,3.5,14
inmate,3.5,27
abandoned ship,3.5,10
global warming,3.5,123
girls with guns,3.5,13
2.5,3.5,43
righteous rage,3.5,35
vomiting blood,3.5,13
volunteer,3.5,13
fairies,3.5,21
morgan spurlock,3.5,10
eyeball,3.5,27
reference to william shakespeare,3.5,21
contemporary western,3.5,12
set:mechanical gearworks,3.5,11
eye candy,3.5,13
diverse cast,3.5,114
facing death,3.5,13
murder of a woman,3.5,11
murder attempt,3.5,10
anti semitism,3.5,32
valet,3.5,10
sports,3.4994082840236684,845
christianity,3.498843930635838,865
splatter,3.497448979591837,196
father daughter relationship,3.497257769652651,1094
new york city,3.496838521400778,2056
feminist,3.49670510708402,607
alien invasion,3.496153846153846,910
scam,3.4957264957264957,117
seen 2019,3.4955357142857144,112
fugitive,3.495,200
cocaine,3.49438202247191,178
underground,3.494047619047619,84
gypsy,3.493333333333333,75
cia agent,3.492857142857143,70
nudity (full frontal - brief),3.4925373134328357,67
christopher plummer,3.492424242424242,66
ufo,3.492424242424242,66
mourning,3.4921875,64
assault,3.492063492063492,63
film within a film,3.491596638655462,119
australia,3.491442542787286,409
mickey rourke,3.4913793103448274,116
arranged marriage,3.4913793103448274,58
washington dc,3.491228070175439,57
texas,3.4911347517730498,282
timothy olyphant,3.4909090909090907,55
shot in the neck,3.4903846153846154,52
closeted homosexual,3.4901960784313726,51
android,3.4901960784313726,204
forceful,3.4896907216494846,97
palestine,3.4895833333333335,48
flowers,3.489130434782609,46
gaming,3.489130434782609,46
brie larson,3.488888888888889,90
demi moore,3.488888888888889,90
sex,3.488668555240793,1059
wtf ending,3.4886363636363638,44
nazism,3.4886363636363638,44
slow start,3.488372093023256,129
iraq war,3.48828125,128
tsunami,3.488095238095238,42
security,3.488095238095238,42
christian,3.48728813559322,236
black culture,3.4871794871794872,39
jay baruchel,3.486842105263158,38
prophecy,3.4867256637168142,113
gunfights,3.4864864864864864,37
ex convict,3.4864864864864864,37
puppetry,3.4864864864864864,37
skepticism,3.486111111111111,36
sex in bed,3.486111111111111,36
failure,3.486111111111111,36
psychopath,3.4855555555555555,450
rape victim,3.485294117647059,34
kansas,3.485294117647059,34
quarantine,3.484848484848485,132
social engineering,3.4846153846153847,65
football,3.484472049689441,322
songs,3.484375,64
lgbtq+,3.4842233009708736,412
sexual violence,3.4842105263157896,95
profanity,3.484162895927602,221
murder plot,3.4838709677419355,31
good bad,3.4838709677419355,31
vampires,3.483774551665243,1171
ww2,3.4835164835164836,91
jessica biel,3.4833333333333334,90
news media,3.4833333333333334,30
raccoon,3.4833333333333334,30
cast,3.4832535885167464,209
grotesque,3.483050847457627,59
r:nudity,3.4827586206896552,29
dirty harry,3.4827586206896552,29
doomsday,3.482142857142857,56
daryl hannah,3.482142857142857,28
landscapes,3.482142857142857,28
hypocrisy,3.481818181818182,55
polygamy,3.4814814814814814,27
covid-19,3.4814814814814814,27
musician,3.4811827956989245,186
spanish,3.48109243697479,238
gun control,3.480769230769231,26
contract killer,3.480769230769231,52
shoes,3.480769230769231,26
materialism,3.480769230769231,52
amputee,3.480769230769231,52
alien,3.4804161566707466,817
depressing without being uplifting,3.480392156862745,51
blindness,3.4800796812749004,251
subversion,3.48,25
patriarchy,3.48,25
widows/widowers,3.48,25
female cast,3.48,25
puberty,3.48,50
hipsters,3.48,25
sheep,3.479591836734694,49
abortion,3.4794871794871796,195
salma hayek,3.479381443298969,97
sorcery,3.4791666666666665,24
black & white,3.4791666666666665,24
attorney,3.4791666666666665,24
secret love,3.4791666666666665,24
gotham,3.4782608695652173,23
rom com,3.4782608695652173,23
crush,3.4782608695652173,46
passionate kiss,3.4782608695652173,23
facebook rec,3.4782608695652173,23
roddy mcdowall,3.4782608695652173,23
deal with the devil,3.477272727272727,110
goggles,3.477272727272727,22
confidence trick,3.477272727272727,22
shot in the face,3.477272727272727,66
computer animation,3.4770992366412212,393
relationship drama,3.476923076923077,130
pre-code hollywood,3.4767441860465116,43
